ShipmentID,DepartureDate,DepartureHour,TimeBlock_3HR,DayOfWeek,LaneID,CustomerID,ServiceID,Weight_KG,DelayMinutes,Volume
SHP-112792,09/03/2026,16,3pm - 6pm,Monday,LANE-104,CUST-003,SRV-02,21877,2,1
SHP-112793,19/03/2026,19,6pm - 9pm,Thursday,LANE-102,CUST-002,SRV-01,23275,5,1
SHP-112794,30/03/2026,8,6am - 9am,Monday,LANE-102,CUST-005,SRV-01,4493,18,1
SHP-112795,25/03/2026,19,6pm - 9pm,Wednesday,LANE-102,CUST-005,SRV-02,23391,1,1
SHP-112796,21/03/2026,17,3pm - 6pm,Saturday,LANE-101,CUST-006,SRV-01,16424,4,1
SHP-112797,24/03/2026,10,9am - 12pm,Tuesday,LANE-107,CUST-003,SRV-04,4978,5,1
SHP-112798,11/03/2026,15,3pm - 6pm,Wednesday,LANE-101,CUST-006,SRV-02,24541,1,1
SHP-112799,03/03/2026,9,9am - 12pm,Tuesday,LANE-101,CUST-001,SRV-02,8650,1,1
SHP-112800,23/03/2026,12,12pm - 3pm,Monday,LANE-104,CUST-003,SRV-02,10388,2,1
SHP-112801,26/03/2026,4,3am - 6am,Thursday,LANE-101,CUST-006,SRV-01,2143,11,1
SHP-112802,04/03/2026,15,3pm - 6pm,Wednesday,LANE-106,CUST-005,SRV-01,5914,6,1
SHP-112803,05/03/2026,4,3am - 6am,Thursday,LANE-106,CUST-003,SRV-02,5744,77,1
SHP-112804,04/03/2026,17,3pm - 6pm,Wednesday,LANE-102,CUST-001,SRV-04,18114,2,1
SHP-112805,13/03/2026,17,3pm - 6pm,Friday,LANE-107,CUST-004,SRV-01,24008,0,1
SHP-112806,09/03/2026,7,6am - 9am,Monday,LANE-102,CUST-003,SRV-03,24375,40,1
SHP-112807,28/03/2026,7,6am - 9am,Saturday,LANE-102,CUST-002,SRV-04,12504,13,1
SHP-112808,23/03/2026,10,9am - 12pm,Monday,LANE-107,CUST-001,SRV-02,17208,2,1
SHP-112809,14/03/2026,13,12pm - 3pm,Saturday,LANE-102,CUST-003,SRV-02,15183,19,1
SHP-112810,16/03/2026,7,6am - 9am,Monday,LANE-103,CUST-005,SRV-03,18683,6,1
SHP-112811,31/03/2026,13,12pm - 3pm,Tuesday,LANE-104,CUST-006,SRV-01,5641,15,1
SHP-112812,31/03/2026,7,6am - 9am,Tuesday,LANE-102,CUST-003,SRV-01,16828,5,1
SHP-112813,22/03/2026,4,3am - 6am,Sunday,LANE-102,CUST-006,SRV-01,21251,12,1
SHP-112814,06/03/2026,0,12am - 3am,Friday,LANE-105,CUST-005,SRV-03,17503,14,1
SHP-112815,27/03/2026,6,6am - 9am,Friday,LANE-105,CUST-002,SRV-01,14612,0,1
SHP-112816,10/03/2026,17,3pm - 6pm,Tuesday,LANE-106,CUST-004,SRV-02,9821,2,1
SHP-112817,23/03/2026,19,6pm - 9pm,Monday,LANE-104,CUST-005,SRV-01,18272,10,1
SHP-112818,21/03/2026,9,9am - 12pm,Saturday,LANE-101,CUST-003,SRV-02,19368,0,1
SHP-112819,26/03/2026,11,9am - 12pm,Thursday,LANE-102,CUST-002,SRV-01,9151,3,1
SHP-112820,13/03/2026,6,6am - 9am,Friday,LANE-107,CUST-001,SRV-02,19678,25,1
SHP-112821,30/03/2026,12,12pm - 3pm,Monday,LANE-105,CUST-003,SRV-01,23001,17,1
SHP-112822,03/03/2026,6,6am - 9am,Tuesday,LANE-101,CUST-006,SRV-01,21001,18,1
SHP-112823,27/03/2026,14,12pm - 3pm,Friday,LANE-105,CUST-006,SRV-01,20726,0,1
SHP-112824,11/03/2026,18,6pm - 9pm,Wednesday,LANE-102,CUST-006,SRV-03,17501,7,1
SHP-112825,03/03/2026,6,6am - 9am,Tuesday,LANE-101,CUST-001,SRV-02,1496,22,1
SHP-112826,07/03/2026,16,3pm - 6pm,Saturday,LANE-103,CUST-006,SRV-02,9137,3,1
SHP-112827,27/03/2026,2,12am - 3am,Friday,LANE-106,CUST-006,SRV-02,4959,31,1
SHP-112828,30/03/2026,8,6am - 9am,Monday,LANE-103,CUST-005,SRV-02,14249,0,1
SHP-112829,10/03/2026,6,6am - 9am,Tuesday,LANE-107,CUST-006,SRV-01,22006,17,1
SHP-112830,01/03/2026,8,6am - 9am,Sunday,LANE-101,CUST-002,SRV-01,19300,0,1
SHP-112831,04/03/2026,6,6am - 9am,Wednesday,LANE-102,CUST-004,SRV-01,22330,5,1
SHP-112832,26/03/2026,8,6am - 9am,Thursday,LANE-101,CUST-003,SRV-03,16226,61,1
SHP-112833,30/03/2026,8,6am - 9am,Monday,LANE-101,CUST-002,SRV-01,9918,10,1
SHP-112834,08/03/2026,7,6am - 9am,Sunday,LANE-102,CUST-002,SRV-02,7736,22,1
SHP-112835,20/03/2026,15,3pm - 6pm,Friday,LANE-103,CUST-004,SRV-02,19123,5,1
SHP-112836,17/03/2026,18,6pm - 9pm,Tuesday,LANE-101,CUST-006,SRV-02,1162,30,1
SHP-112837,05/03/2026,8,6am - 9am,Thursday,LANE-101,CUST-005,SRV-02,9185,6,1
SHP-112838,31/03/2026,6,6am - 9am,Tuesday,LANE-103,CUST-006,SRV-03,679,4,1
SHP-112839,17/03/2026,7,6am - 9am,Tuesday,LANE-101,CUST-006,SRV-01,2683,20,1
SHP-112840,09/03/2026,17,3pm - 6pm,Monday,LANE-104,CUST-004,SRV-01,12864,14,1
SHP-112841,08/03/2026,13,12pm - 3pm,Sunday,LANE-107,CUST-004,SRV-01,9377,36,1
SHP-112842,30/03/2026,9,9am - 12pm,Monday,LANE-106,CUST-004,SRV-03,6272,5,1
SHP-112843,07/03/2026,6,6am - 9am,Saturday,LANE-101,CUST-006,SRV-01,2571,56,1
SHP-112844,05/03/2026,9,9am - 12pm,Thursday,LANE-107,CUST-001,SRV-02,7070,2,1
SHP-112845,04/03/2026,7,6am - 9am,Wednesday,LANE-105,CUST-006,SRV-03,936,10,1
SHP-112846,23/03/2026,18,6pm - 9pm,Monday,LANE-101,CUST-003,SRV-01,3774,5,1
SHP-112847,03/03/2026,17,3pm - 6pm,Tuesday,LANE-104,CUST-004,SRV-01,595,1,1
SHP-112848,08/03/2026,5,3am - 6am,Sunday,LANE-107,CUST-003,SRV-01,16352,1,1
SHP-112849,05/03/2026,11,9am - 12pm,Thursday,LANE-101,CUST-006,SRV-01,13506,4,1
SHP-112850,05/03/2026,7,6am - 9am,Thursday,LANE-102,CUST-006,SRV-04,20601,4,1
SHP-112851,17/03/2026,8,6am - 9am,Tuesday,LANE-102,CUST-004,SRV-03,22988,4,1
SHP-112852,29/03/2026,17,3pm - 6pm,Sunday,LANE-101,CUST-005,SRV-02,18577,22,1
SHP-112853,15/03/2026,12,12pm - 3pm,Sunday,LANE-102,CUST-005,SRV-01,22045,6,1
SHP-112854,26/03/2026,8,6am - 9am,Thursday,LANE-104,CUST-004,SRV-01,7343,5,1
SHP-112855,31/03/2026,6,6am - 9am,Tuesday,LANE-103,CUST-002,SRV-01,13930,15,1
SHP-112856,27/03/2026,17,3pm - 6pm,Friday,LANE-103,CUST-003,SRV-02,13706,6,1
SHP-112857,08/03/2026,14,12pm - 3pm,Sunday,LANE-103,CUST-005,SRV-02,19371,19,1
SHP-112858,07/03/2026,9,9am - 12pm,Saturday,LANE-105,CUST-001,SRV-02,17511,16,1
SHP-112859,17/03/2026,7,6am - 9am,Tuesday,LANE-107,CUST-002,SRV-01,5074,8,1
SHP-112860,12/03/2026,8,6am - 9am,Thursday,LANE-104,CUST-005,SRV-02,9677,39,1
SHP-112861,28/03/2026,19,6pm - 9pm,Saturday,LANE-105,CUST-002,SRV-01,22401,28,1
SHP-112862,04/03/2026,11,9am - 12pm,Wednesday,LANE-102,CUST-006,SRV-01,10389,1,1
SHP-112863,20/03/2026,8,6am - 9am,Friday,LANE-106,CUST-003,SRV-03,20621,7,1
SHP-112864,28/03/2026,11,9am - 12pm,Saturday,LANE-103,CUST-006,SRV-03,6942,0,1
SHP-112865,25/03/2026,16,3pm - 6pm,Wednesday,LANE-107,CUST-006,SRV-02,6428,11,1
SHP-112866,26/03/2026,8,6am - 9am,Thursday,LANE-105,CUST-002,SRV-04,13144,2,1
SHP-112867,18/03/2026,6,6am - 9am,Wednesday,LANE-105,CUST-001,SRV-03,22424,0,1
SHP-112868,04/03/2026,13,12pm - 3pm,Wednesday,LANE-102,CUST-002,SRV-01,16007,9,1
SHP-112869,10/03/2026,15,3pm - 6pm,Tuesday,LANE-105,CUST-006,SRV-04,16989,1,1
SHP-112870,03/03/2026,16,3pm - 6pm,Tuesday,LANE-101,CUST-005,SRV-01,12729,36,1
SHP-112871,26/03/2026,17,3pm - 6pm,Thursday,LANE-103,CUST-001,SRV-04,14019,21,1
SHP-112872,31/03/2026,8,6am - 9am,Tuesday,LANE-105,CUST-006,SRV-02,23007,24,1
SHP-112873,05/03/2026,5,3am - 6am,Thursday,LANE-106,CUST-003,SRV-01,9499,9,1
SHP-112874,12/03/2026,19,6pm - 9pm,Thursday,LANE-104,CUST-005,SRV-01,3813,17,1
SHP-112875,23/03/2026,9,9am - 12pm,Monday,LANE-102,CUST-003,SRV-02,19922,24,1
SHP-112876,05/03/2026,14,12pm - 3pm,Thursday,LANE-106,CUST-006,SRV-03,21719,3,1
SHP-112877,05/03/2026,15,3pm - 6pm,Thursday,LANE-105,CUST-004,SRV-02,20597,0,1
SHP-112878,04/03/2026,12,12pm - 3pm,Wednesday,LANE-101,CUST-005,SRV-03,6484,5,1
SHP-112879,30/03/2026,6,6am - 9am,Monday,LANE-106,CUST-002,SRV-02,3326,3,1
SHP-112880,25/03/2026,16,3pm - 6pm,Wednesday,LANE-107,CUST-003,SRV-01,1173,24,1
SHP-112881,06/03/2026,17,3pm - 6pm,Friday,LANE-103,CUST-002,SRV-03,16881,2,1
SHP-112882,10/03/2026,12,12pm - 3pm,Tuesday,LANE-101,CUST-006,SRV-03,16923,5,1
SHP-112883,06/03/2026,10,9am - 12pm,Friday,LANE-107,CUST-001,SRV-01,7297,25,1
SHP-112884,27/03/2026,6,6am - 9am,Friday,LANE-101,CUST-003,SRV-02,15488,28,1
SHP-112885,22/03/2026,5,3am - 6am,Sunday,LANE-104,CUST-003,SRV-01,20683,1,1
SHP-112886,22/03/2026,8,6am - 9am,Sunday,LANE-103,CUST-001,SRV-01,7163,24,1
SHP-112887,01/03/2026,7,6am - 9am,Sunday,LANE-107,CUST-001,SRV-03,13781,1,1
SHP-112888,16/03/2026,19,6pm - 9pm,Monday,LANE-107,CUST-001,SRV-02,2532,10,1
SHP-112889,11/03/2026,16,3pm - 6pm,Wednesday,LANE-105,CUST-006,SRV-01,13009,27,1
SHP-112890,06/03/2026,15,3pm - 6pm,Friday,LANE-101,CUST-001,SRV-01,5390,2,1
SHP-112891,20/03/2026,11,9am - 12pm,Friday,LANE-104,CUST-004,SRV-03,9266,11,1
SHP-112892,18/03/2026,6,6am - 9am,Wednesday,LANE-104,CUST-003,SRV-01,23195,21,1
SHP-112893,06/03/2026,20,6pm - 9pm,Friday,LANE-101,CUST-006,SRV-01,20911,17,1
SHP-112894,17/03/2026,8,6am - 9am,Tuesday,LANE-105,CUST-006,SRV-01,13896,3,1
SHP-112895,12/03/2026,6,6am - 9am,Thursday,LANE-101,CUST-004,SRV-04,5570,20,1
SHP-112896,17/03/2026,10,9am - 12pm,Tuesday,LANE-103,CUST-004,SRV-02,21998,9,1
SHP-112897,21/03/2026,17,3pm - 6pm,Saturday,LANE-103,CUST-002,SRV-02,15139,0,1
SHP-112898,22/03/2026,17,3pm - 6pm,Sunday,LANE-106,CUST-003,SRV-02,21636,6,1
SHP-112899,18/03/2026,1,12am - 3am,Wednesday,LANE-103,CUST-003,SRV-01,16496,1,1
SHP-112900,10/03/2026,17,3pm - 6pm,Tuesday,LANE-104,CUST-006,SRV-01,17851,10,1
SHP-112901,24/03/2026,7,6am - 9am,Tuesday,LANE-103,CUST-003,SRV-03,13501,20,1
SHP-112902,20/03/2026,3,3am - 6am,Friday,LANE-104,CUST-003,SRV-02,4201,2,1
SHP-112903,12/03/2026,17,3pm - 6pm,Thursday,LANE-101,CUST-001,SRV-02,14534,1,1
SHP-112904,04/03/2026,17,3pm - 6pm,Wednesday,LANE-101,CUST-005,SRV-01,23686,15,1
SHP-112905,10/03/2026,13,12pm - 3pm,Tuesday,LANE-105,CUST-002,SRV-01,17287,7,1
SHP-112906,30/03/2026,13,12pm - 3pm,Monday,LANE-101,CUST-002,SRV-01,3439,18,1
SHP-112907,05/03/2026,17,3pm - 6pm,Thursday,LANE-101,CUST-001,SRV-02,510,4,1
SHP-112908,26/03/2026,16,3pm - 6pm,Thursday,LANE-107,CUST-004,SRV-01,15315,45,1
SHP-112909,04/03/2026,17,3pm - 6pm,Wednesday,LANE-102,CUST-005,SRV-02,19174,2,1
SHP-112910,27/03/2026,12,12pm - 3pm,Friday,LANE-102,CUST-002,SRV-01,8639,9,1
SHP-112911,30/03/2026,19,6pm - 9pm,Monday,LANE-104,CUST-004,SRV-02,10121,0,1
SHP-112912,16/03/2026,23,9pm - 12am,Monday,LANE-103,CUST-003,SRV-01,12450,3,1
SHP-112913,05/03/2026,6,6am - 9am,Thursday,LANE-104,CUST-006,SRV-02,17129,17,1
SHP-112914,26/03/2026,17,3pm - 6pm,Thursday,LANE-101,CUST-005,SRV-01,14309,28,1
SHP-112915,19/03/2026,11,9am - 12pm,Thursday,LANE-104,CUST-005,SRV-01,3110,25,1
SHP-112916,24/03/2026,8,6am - 9am,Tuesday,LANE-101,CUST-006,SRV-01,13611,8,1
SHP-112917,06/03/2026,14,12pm - 3pm,Friday,LANE-105,CUST-003,SRV-01,10592,6,1
SHP-112918,24/03/2026,4,3am - 6am,Tuesday,LANE-103,CUST-002,SRV-01,15120,3,1
SHP-112919,31/03/2026,11,9am - 12pm,Tuesday,LANE-106,CUST-005,SRV-02,11031,10,1
SHP-112920,31/03/2026,17,3pm - 6pm,Tuesday,LANE-101,CUST-001,SRV-01,24376,15,1
SHP-112921,21/03/2026,7,6am - 9am,Saturday,LANE-102,CUST-001,SRV-02,9996,47,1
SHP-112922,07/03/2026,9,9am - 12pm,Saturday,LANE-106,CUST-001,SRV-03,2615,21,1
SHP-112923,10/03/2026,18,6pm - 9pm,Tuesday,LANE-105,CUST-006,SRV-01,6375,28,1
SHP-112924,07/03/2026,9,9am - 12pm,Saturday,LANE-107,CUST-005,SRV-02,24279,19,1
SHP-112925,22/03/2026,8,6am - 9am,Sunday,LANE-101,CUST-002,SRV-04,14445,4,1
SHP-112926,14/03/2026,9,9am - 12pm,Saturday,LANE-103,CUST-006,SRV-03,10444,8,1
SHP-112927,28/03/2026,11,9am - 12pm,Saturday,LANE-101,CUST-004,SRV-03,10880,3,1
SHP-112928,10/03/2026,14,12pm - 3pm,Tuesday,LANE-107,CUST-002,SRV-02,16182,11,1
SHP-112929,30/03/2026,17,3pm - 6pm,Monday,LANE-101,CUST-004,SRV-01,11553,5,1
SHP-112930,29/03/2026,9,9am - 12pm,Sunday,LANE-107,CUST-005,SRV-02,6219,3,1
SHP-112931,20/03/2026,17,3pm - 6pm,Friday,LANE-104,CUST-003,SRV-01,13655,7,1
SHP-112932,22/03/2026,12,12pm - 3pm,Sunday,LANE-107,CUST-004,SRV-02,16823,13,1
SHP-112933,25/03/2026,8,6am - 9am,Wednesday,LANE-101,CUST-004,SRV-02,21563,10,1
SHP-112934,11/03/2026,15,3pm - 6pm,Wednesday,LANE-102,CUST-002,SRV-03,1213,6,1
SHP-112935,14/03/2026,16,3pm - 6pm,Saturday,LANE-101,CUST-005,SRV-02,5786,10,1
SHP-112936,31/03/2026,12,12pm - 3pm,Tuesday,LANE-103,CUST-002,SRV-01,24791,1,1
SHP-112937,12/03/2026,4,3am - 6am,Thursday,LANE-107,CUST-005,SRV-02,8292,32,1
SHP-112938,04/03/2026,6,6am - 9am,Wednesday,LANE-104,CUST-004,SRV-03,11069,2,1
SHP-112939,13/03/2026,7,6am - 9am,Friday,LANE-103,CUST-003,SRV-01,4367,43,1
SHP-112940,22/03/2026,7,6am - 9am,Sunday,LANE-102,CUST-006,SRV-02,11097,7,1
SHP-112941,22/03/2026,15,3pm - 6pm,Sunday,LANE-104,CUST-005,SRV-02,13298,7,1
SHP-112942,29/03/2026,1,12am - 3am,Sunday,LANE-105,CUST-004,SRV-04,12235,39,1
SHP-112943,03/03/2026,16,3pm - 6pm,Tuesday,LANE-103,CUST-006,SRV-03,19015,7,1
SHP-112944,13/03/2026,7,6am - 9am,Friday,LANE-101,CUST-006,SRV-01,14237,0,1
SHP-112945,20/03/2026,7,6am - 9am,Friday,LANE-104,CUST-003,SRV-03,20851,4,1
SHP-112946,19/03/2026,12,12pm - 3pm,Thursday,LANE-102,CUST-002,SRV-02,3791,10,1
SHP-112947,15/03/2026,7,6am - 9am,Sunday,LANE-107,CUST-002,SRV-02,5614,5,1
SHP-112948,19/03/2026,17,3pm - 6pm,Thursday,LANE-103,CUST-005,SRV-01,10110,4,1
SHP-112949,26/03/2026,5,3am - 6am,Thursday,LANE-103,CUST-005,SRV-01,11130,1,1
SHP-112950,28/03/2026,9,9am - 12pm,Saturday,LANE-106,CUST-005,SRV-04,11949,23,1
SHP-112951,20/03/2026,17,3pm - 6pm,Friday,LANE-102,CUST-002,SRV-01,24935,10,1
SHP-112952,29/03/2026,14,12pm - 3pm,Sunday,LANE-101,CUST-005,SRV-01,20034,33,1
SHP-112953,04/03/2026,7,6am - 9am,Wednesday,LANE-106,CUST-004,SRV-01,7592,10,1
SHP-112954,06/03/2026,8,6am - 9am,Friday,LANE-104,CUST-006,SRV-01,4435,10,1
SHP-112955,29/03/2026,16,3pm - 6pm,Sunday,LANE-102,CUST-001,SRV-02,18188,4,1
SHP-112956,15/03/2026,20,6pm - 9pm,Sunday,LANE-102,CUST-001,SRV-03,1917,8,1
SHP-112957,04/03/2026,18,6pm - 9pm,Wednesday,LANE-103,CUST-005,SRV-03,16730,0,1
SHP-112958,06/03/2026,8,6am - 9am,Friday,LANE-104,CUST-004,SRV-02,19912,4,1
SHP-112959,02/03/2026,23,9pm - 12am,Monday,LANE-103,CUST-004,SRV-03,8265,3,1
SHP-112960,04/03/2026,0,12am - 3am,Wednesday,LANE-102,CUST-004,SRV-01,9023,7,1
SHP-112961,18/03/2026,2,12am - 3am,Wednesday,LANE-105,CUST-006,SRV-01,3535,5,1
SHP-112962,15/03/2026,17,3pm - 6pm,Sunday,LANE-101,CUST-003,SRV-02,21985,26,1
SHP-112963,12/03/2026,6,6am - 9am,Thursday,LANE-104,CUST-006,SRV-02,24180,0,1
SHP-112964,08/03/2026,5,3am - 6am,Sunday,LANE-103,CUST-004,SRV-02,7276,3,1
SHP-112965,12/03/2026,7,6am - 9am,Thursday,LANE-102,CUST-002,SRV-01,22577,0,1
SHP-112966,09/03/2026,9,9am - 12pm,Monday,LANE-107,CUST-002,SRV-03,17693,10,1
SHP-112967,07/03/2026,16,3pm - 6pm,Saturday,LANE-105,CUST-004,SRV-02,17829,23,1
SHP-112968,22/03/2026,14,12pm - 3pm,Sunday,LANE-101,CUST-001,SRV-01,16694,10,1
SHP-112969,08/03/2026,7,6am - 9am,Sunday,LANE-104,CUST-003,SRV-01,10721,0,1
SHP-112970,20/03/2026,11,9am - 12pm,Friday,LANE-106,CUST-006,SRV-04,655,2,1
SHP-112971,10/03/2026,18,6pm - 9pm,Tuesday,LANE-107,CUST-002,SRV-03,5220,2,1
SHP-112972,11/03/2026,17,3pm - 6pm,Wednesday,LANE-104,CUST-002,SRV-02,2496,5,1
SHP-112973,02/03/2026,7,6am - 9am,Monday,LANE-104,CUST-002,SRV-02,6533,14,1
SHP-112974,30/03/2026,21,9pm - 12am,Monday,LANE-104,CUST-006,SRV-01,24557,26,1
SHP-112975,04/03/2026,16,3pm - 6pm,Wednesday,LANE-101,CUST-003,SRV-03,16607,38,1
SHP-112976,21/03/2026,5,3am - 6am,Saturday,LANE-104,CUST-004,SRV-04,19395,1,1
SHP-112977,25/03/2026,3,3am - 6am,Wednesday,LANE-106,CUST-003,SRV-03,14000,6,1
SHP-112978,21/03/2026,6,6am - 9am,Saturday,LANE-102,CUST-004,SRV-03,9604,1,1
SHP-112979,25/03/2026,16,3pm - 6pm,Wednesday,LANE-104,CUST-005,SRV-02,16349,6,1
SHP-112980,09/03/2026,6,6am - 9am,Monday,LANE-107,CUST-002,SRV-01,10147,1,1
SHP-112981,08/03/2026,11,9am - 12pm,Sunday,LANE-101,CUST-006,SRV-01,7543,19,1
SHP-112982,05/03/2026,5,3am - 6am,Thursday,LANE-102,CUST-001,SRV-03,16099,19,1
SHP-112983,14/03/2026,18,6pm - 9pm,Saturday,LANE-101,CUST-003,SRV-03,17147,37,1
SHP-112984,28/03/2026,8,6am - 9am,Saturday,LANE-103,CUST-006,SRV-04,24666,0,1
SHP-112985,02/03/2026,18,6pm - 9pm,Monday,LANE-106,CUST-003,SRV-01,24594,2,1
SHP-112986,21/03/2026,18,6pm - 9pm,Saturday,LANE-103,CUST-006,SRV-01,7188,27,1
SHP-112987,27/03/2026,0,12am - 3am,Friday,LANE-101,CUST-002,SRV-03,22180,11,1
SHP-112988,17/03/2026,9,9am - 12pm,Tuesday,LANE-102,CUST-002,SRV-01,6932,7,1
SHP-112989,08/03/2026,2,12am - 3am,Sunday,LANE-106,CUST-006,SRV-01,8461,13,1
SHP-112990,02/03/2026,18,6pm - 9pm,Monday,LANE-104,CUST-001,SRV-04,1933,3,1
SHP-112991,23/03/2026,11,9am - 12pm,Monday,LANE-107,CUST-001,SRV-02,5478,15,1
SHP-112992,15/03/2026,5,3am - 6am,Sunday,LANE-106,CUST-002,SRV-01,24280,8,1
SHP-112993,27/03/2026,6,6am - 9am,Friday,LANE-103,CUST-006,SRV-04,24859,12,1
SHP-112994,02/03/2026,8,6am - 9am,Monday,LANE-104,CUST-004,SRV-01,18655,4,1
SHP-112995,28/03/2026,18,6pm - 9pm,Saturday,LANE-104,CUST-002,SRV-01,3371,9,1
SHP-112996,11/03/2026,15,3pm - 6pm,Wednesday,LANE-105,CUST-001,SRV-02,9183,1,1
SHP-112997,14/03/2026,17,3pm - 6pm,Saturday,LANE-102,CUST-002,SRV-03,17746,2,1
SHP-112998,30/03/2026,8,6am - 9am,Monday,LANE-102,CUST-001,SRV-01,19588,0,1
SHP-112999,21/03/2026,4,3am - 6am,Saturday,LANE-104,CUST-005,SRV-02,12797,4,1
SHP-113000,10/03/2026,20,6pm - 9pm,Tuesday,LANE-106,CUST-004,SRV-01,14199,0,1
SHP-113001,07/03/2026,1,12am - 3am,Saturday,LANE-103,CUST-006,SRV-01,23285,8,1
SHP-113002,22/03/2026,18,6pm - 9pm,Sunday,LANE-102,CUST-001,SRV-02,14991,0,1
SHP-113003,14/03/2026,8,6am - 9am,Saturday,LANE-106,CUST-006,SRV-01,3098,2,1
SHP-113004,13/03/2026,1,12am - 3am,Friday,LANE-104,CUST-003,SRV-01,17273,7,1
SHP-113005,21/03/2026,15,3pm - 6pm,Saturday,LANE-102,CUST-003,SRV-01,9940,4,1
SHP-113006,22/03/2026,21,9pm - 12am,Sunday,LANE-103,CUST-006,SRV-02,22661,2,1
SHP-113007,02/03/2026,19,6pm - 9pm,Monday,LANE-107,CUST-004,SRV-02,13587,6,1
SHP-113008,10/03/2026,6,6am - 9am,Tuesday,LANE-105,CUST-004,SRV-04,9187,0,1
SHP-113009,01/03/2026,6,6am - 9am,Sunday,LANE-101,CUST-003,SRV-01,11227,14,1
SHP-113010,01/03/2026,13,12pm - 3pm,Sunday,LANE-102,CUST-006,SRV-02,22856,9,1
SHP-113011,24/03/2026,14,12pm - 3pm,Tuesday,LANE-102,CUST-006,SRV-01,8244,2,1
SHP-113012,03/03/2026,16,3pm - 6pm,Tuesday,LANE-106,CUST-006,SRV-04,9809,22,1
SHP-113013,31/03/2026,6,6am - 9am,Tuesday,LANE-104,CUST-006,SRV-03,10361,1,1
SHP-113014,11/03/2026,19,6pm - 9pm,Wednesday,LANE-107,CUST-006,SRV-03,24159,17,1
SHP-113015,19/03/2026,14,12pm - 3pm,Thursday,LANE-101,CUST-005,SRV-02,13863,0,1
SHP-113016,09/03/2026,17,3pm - 6pm,Monday,LANE-101,CUST-005,SRV-02,1255,10,1
SHP-113017,13/03/2026,12,12pm - 3pm,Friday,LANE-104,CUST-001,SRV-02,11219,10,1
SHP-113018,22/03/2026,8,6am - 9am,Sunday,LANE-102,CUST-004,SRV-01,7400,1,1
SHP-113019,04/03/2026,20,6pm - 9pm,Wednesday,LANE-104,CUST-003,SRV-01,9413,15,1
SHP-113020,20/03/2026,13,12pm - 3pm,Friday,LANE-105,CUST-006,SRV-01,23445,9,1
SHP-113021,23/03/2026,17,3pm - 6pm,Monday,LANE-102,CUST-006,SRV-01,7067,3,1
SHP-113022,06/03/2026,19,6pm - 9pm,Friday,LANE-107,CUST-004,SRV-01,22716,15,1
SHP-113023,02/03/2026,15,3pm - 6pm,Monday,LANE-105,CUST-003,SRV-02,12528,7,1
SHP-113024,09/03/2026,12,12pm - 3pm,Monday,LANE-102,CUST-003,SRV-02,17764,6,1
SHP-113025,18/03/2026,0,12am - 3am,Wednesday,LANE-103,CUST-001,SRV-02,622,0,1
SHP-113026,24/03/2026,4,3am - 6am,Tuesday,LANE-105,CUST-004,SRV-03,10327,8,1
SHP-113027,04/03/2026,6,6am - 9am,Wednesday,LANE-102,CUST-005,SRV-04,11298,11,1
SHP-113028,26/03/2026,6,6am - 9am,Thursday,LANE-102,CUST-004,SRV-04,14744,20,1
SHP-113029,01/03/2026,7,6am - 9am,Sunday,LANE-104,CUST-003,SRV-03,4070,37,1
SHP-113030,01/03/2026,7,6am - 9am,Sunday,LANE-101,CUST-005,SRV-03,3399,3,1
SHP-113031,25/03/2026,8,6am - 9am,Wednesday,LANE-107,CUST-003,SRV-02,9490,21,1
SHP-113032,20/03/2026,8,6am - 9am,Friday,LANE-102,CUST-004,SRV-01,5072,1,1
SHP-113033,17/03/2026,5,3am - 6am,Tuesday,LANE-102,CUST-003,SRV-02,24662,14,1
SHP-113034,19/03/2026,4,3am - 6am,Thursday,LANE-101,CUST-006,SRV-01,7614,13,1
SHP-113035,03/03/2026,15,3pm - 6pm,Tuesday,LANE-104,CUST-002,SRV-03,4946,0,1
SHP-113036,23/03/2026,12,12pm - 3pm,Monday,LANE-101,CUST-005,SRV-01,1751,7,1
SHP-113037,22/03/2026,9,9am - 12pm,Sunday,LANE-107,CUST-006,SRV-02,6260,11,1
SHP-113038,24/03/2026,14,12pm - 3pm,Tuesday,LANE-102,CUST-001,SRV-01,10476,20,1
SHP-113039,23/03/2026,17,3pm - 6pm,Monday,LANE-107,CUST-002,SRV-01,19879,22,1
SHP-113040,17/03/2026,9,9am - 12pm,Tuesday,LANE-102,CUST-006,SRV-01,8624,3,1
SHP-113041,03/03/2026,14,12pm - 3pm,Tuesday,LANE-103,CUST-003,SRV-01,21095,10,1
SHP-113042,25/03/2026,19,6pm - 9pm,Wednesday,LANE-104,CUST-004,SRV-01,17511,17,1
SHP-113043,04/03/2026,17,3pm - 6pm,Wednesday,LANE-104,CUST-003,SRV-02,22469,20,1
SHP-113044,27/03/2026,9,9am - 12pm,Friday,LANE-103,CUST-001,SRV-03,2357,6,1
SHP-113045,28/03/2026,14,12pm - 3pm,Saturday,LANE-105,CUST-004,SRV-03,7668,6,1
SHP-113046,27/03/2026,6,6am - 9am,Friday,LANE-103,CUST-005,SRV-01,17804,11,1
SHP-113047,29/03/2026,12,12pm - 3pm,Sunday,LANE-102,CUST-005,SRV-01,23115,2,1
SHP-113048,13/03/2026,21,9pm - 12am,Friday,LANE-105,CUST-003,SRV-01,19938,9,1
